-3.156714172363281250e+02 -1.515996856689453125e+02 2.048374786376953125e+02 1.462086791992187500e+03
-3.654301757812500000e+02 -1.284880981445312500e+02 2.597785339355468750e+02 1.185161376953125000e+03
-4.670061035156250000e+02 -1.655112457275390625e+02 1.470126800537109375e+02 1.096115478515625000e+03
-4.534732666015625000e+02 -1.297315063476562500e+02 2.258677825927734375e+02 1.102304687500000000e+03
-4.412394409179687500e+02 -1.320609741210937500e+02 1.551634063720703125e+02 9.932295532226562500e+02
-4.408612365722656250e+02 -1.222254714965820312e+02 1.767718811035156250e+02 6.804285888671875000e+02
-3.462663879394531250e+02 -1.627540130615234375e+02 1.286440124511718750e+02 7.064808349609375000e+02
-3.509537048339843750e+02 -1.277425003051757812e+02 1.569744415283203125e+02 6.819709472656250000e+02
-3.504785766601562500e+02 -1.343414611816406250e+02 1.516212768554687500e+02 7.741637573242187500e+02
-3.187039489746093750e+02 -1.563360290527343750e+02 2.055695495605468750e+02 6.810643920898437500e+02
-4.679838867187500000e+02 -1.649214019775390625e+02 1.399605255126953125e+02 7.326023559570312500e+02
-3.452540283203125000e+02 -1.656693725585937500e+02 1.304761962890625000e+02 6.279267578125000000e+02
-3.420380554199218750e+02 -1.314185485839843750e+02 2.225326232910156250e+02 6.806621704101562500e+02
-3.460492858886718750e+02 -1.457916259765625000e+02 1.402623443603515625e+02 6.563272705078125000e+02
-4.076882324218750000e+02 -1.755144348144531250e+02 1.078559188842773438e+02 6.174530029296875000e+02
-3.260568237304687500e+02 -1.825666656494140625e+02 1.489770355224609375e+02 5.355225830078125000e+02
-4.034295349121093750e+02 -1.425993499755859375e+02 2.806593627929687500e+02 5.798114013671875000e+02
-4.576816711425781250e+02 -1.292889251708984375e+02 2.191285400390625000e+02 6.002387084960937500e+02
-4.427304992675781250e+02 -1.234243545532226562e+02 2.228348083496093750e+02 7.185688476562500000e+02
-3.136705322265625000e+02 -1.531528167724609375e+02 1.969472198486328125e+02 4.780641479492187500e+02
-3.058211059570312500e+02 -1.731831207275390625e+02 2.114283752441406250e+02 6.518742065429687500e+02
-3.492505187988281250e+02 -1.388652801513671875e+02 1.497548828125000000e+02 4.693537292480468750e+02
-4.309311523437500000e+02 -1.266316375732421875e+02 2.446681365966796875e+02 6.196011962890625000e+02
-4.636691284179687500e+02 -1.296629638671875000e+02 1.818600769042968750e+02 6.269615478515625000e+02
-3.413860473632812500e+02 -1.688626403808593750e+02 1.360434570312500000e+02 6.774319458007812500e+02
-4.427629699707031250e+02 -1.351295776367187500e+02 1.520427856445312500e+02 5.408189086914062500e+02
